Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
T035-B2SalBAL-PBmiRNA_S1_qualimap	15071.705367	16614.3762522	17427.9728546	18110.6401327	19367.5180021	20258.3086434	20986.5388931	21679.968327	22055.418318	22529.49923	23008.2371648	23059.2359204	23052.5003541	23221.5104308	23136.8925451	23155.7518709	23304.9594957	23464.1211339	23510.5877227	23550.6947357	23705.8710932	23613.8834525	23535.9714217	23489.5836636	23578.8709001	23258.4085928	23278.7176051	23153.1900215	22098.3613609	21759.448586	21586.6207716	21255.1063095	21360.0609984	21496.6115584	21377.1526589	21362.9909785	21423.111968	21565.9715752	21628.7810464	21741.276296	21941.3238445	21987.1923422	22166.0405462	22336.0998189	22424.7276204	22347.6428592	22076.3523399	21805.5260052	21620.8959942	21751.4038169	21825.9912707	21846.5313517	21636.9371564	21500.1324964	21397.1516506	21373.6361639	21428.9240009	21283.9516369	21089.7304028	20994.9255995	20973.4261086	20843.0773883	20722.4334986	20636.8432082	20675.7060357	20684.8609585	20556.4640674	20711.2512941	20624.8665426	20537.0716451	20498.1593687	20267.1169248	20525.3105087	20571.5224618	20567.6339448	20625.4780776	20654.9740828	20647.0971076	20548.9473957	20581.667294	20585.8650145	20509.1128798	20453.7974087	20422.2491394	20152.1292629	19715.7360041	19526.3066034	19132.4725665	18511.4890478	17771.9272051	16780.2026879	15524.2534443	14322.1334522	13033.7515969	11630.845444	10094.8682649	8189.38102765	6125.7330941	3990.70709575	1427.06657466
T036-B1BALRNA-PBmiRNA_S7_qualimap	34356.7681053	39141.0251531	41204.8302499	42962.5953602	45631.8316441	47739.5129513	49661.355271	51528.4034774	52437.224303	53328.1368251	54305.328845	54641.2495617	54493.340008	54659.3195858	54326.8575769	54451.28663	54929.8977903	55265.8964169	55472.9866972	55655.0397523	56054.8651569	55740.0725974	55424.6667437	55280.1718598	55501.9932346	55013.6978486	54943.0125624	54763.5513582	50963.7163625	49921.026172	49656.5990436	48832.2467136	48893.5234679	49040.04418	48542.0691791	48516.1631015	48385.9346613	48676.718415	48704.5726899	48798.6315379	48987.1980549	48834.5311451	49097.6021727	49365.0814533	49638.6597912	49604.9269418	48977.3115353	48374.9442718	48112.6647077	48355.3689058	48541.2038426	48525.330803	48120.35396	47556.6399282	47309.1963256	47151.4220496	47019.9041674	46850.7166768	46503.2899275	46379.8213623	46404.2149412	45914.0823924	45544.5051592	45315.5404066	45412.8029164	45349.4323051	45216.215565	45524.7250476	45260.7624338	44989.7643111	44877.7346026	44487.4666233	45571.1029075	45805.1409007	45753.510367	45635.1972214	45601.6058416	45432.1895392	45122.2767131	45229.2119632	45221.0014964	45125.122074	45030.5374388	45013.9008194	44348.0313146	43392.6202937	42853.9556347	41790.8905958	40329.5854015	38597.0658368	36270.9869198	33662.1655662	31146.5397483	28255.9635932	25255.2458452	21963.0800932	17886.5195921	13572.8445237	9256.96285896	3613.34716043
T036-B2S1BAL-PBmiRNA1_S1_qualimap	38116.5526918	43176.4717426	45214.808047	46990.5319297	50294.9418689	52654.7815314	54780.6948266	56828.2890983	57818.0771645	58760.3687555	59858.9928105	60211.4804481	59935.9593282	60002.484233	59594.5447408	59647.5830816	60115.5666499	60482.3735501	60707.0274288	60893.0858364	61487.4432848	60971.6182208	60479.5930976	60287.8747848	60469.3511026	59392.1091336	59082.3598361	58739.8270082	54496.044298	53205.1203702	52897.4475234	51972.7912124	52058.7915183	52223.9222838	51601.8969986	51542.5284904	51388.492061	51706.1145677	51640.2385436	51654.9709728	51883.3977471	51729.4977252	52060.0038811	52335.1297682	52665.3934686	52605.8190785	51932.7995684	51345.7599887	51090.1593477	51396.4334885	51632.9256867	51678.4045591	51239.0766273	50598.2465588	50307.7802912	50157.9615098	50094.1145932	49899.3100658	49564.7967576	49448.7192095	49496.9597165	48933.5732463	48529.5861887	48313.0026313	48428.1426318	48369.0124359	48190.6781501	48508.0264096	48154.9249632	47817.3180647	47699.5270017	47222.8544039	48306.5318333	48390.6478618	48245.1394925	48063.0867685	48042.1820836	47882.8945144	47505.2501384	47665.4073965	47643.7197011	47420.6273456	47214.7233287	47160.5014777	46450.8661535	45419.4512912	44866.6747687	43765.6654985	42212.458401	40344.5477348	37889.0152136	35165.9306587	32566.8670368	29528.3735237	26366.6078414	22874.3866678	18667.5974979	14204.9591094	9681.5574877	3716.82004102
T036-B2S2BAL-PBmiRNA2_S8_qualimap	21726.7383766	24446.0096353	25728.3444527	26879.0516414	28611.7521051	30044.0213545	31342.1810196	32710.0635919	33414.7229219	34031.9829917	34768.7376425	34975.1335922	34780.4145611	34916.4439544	34690.0908685	34737.1031777	35003.3709013	35200.7383086	35284.0500154	35431.9745814	35745.1724653	35582.3041652	35424.0446802	35368.1162385	35542.7554196	35275.2624651	35174.4437216	34998.8504452	33098.0049743	32554.5739656	32423.0860616	31955.0422627	31952.8129977	32082.3656423	31764.6871419	31694.8005069	31646.3023135	31876.7875385	31923.1574921	32032.4661351	32232.4088623	32205.0994514	32416.6749725	32572.6319715	32746.0877693	32702.3510613	32285.9416616	31908.0206064	31706.0191171	31856.038484	31943.9974472	31927.6222088	31722.3074458	31309.4652721	31141.9251319	31074.0340431	31051.4008008	30951.5670629	30788.8436142	30763.7601787	30798.6632645	30538.4810859	30324.0783342	30207.7212016	30247.4487856	30215.577392	30087.5512065	30309.182768	30115.3916234	29916.8984279	29838.0639498	29511.904872	29939.1496786	29984.7705233	29885.0549276	29821.0846314	29804.0469726	29735.194778	29535.11746	29536.5081509	29521.1686275	29375.3780944	29288.6878823	29191.6721404	28742.3216745	28111.5736312	27757.4145559	26950.7352454	25966.6516277	24814.8523562	23282.4917792	21564.5220358	19961.6550062	18109.91799	16165.4102426	14055.6318876	11370.7817453	8535.25353633	5687.24288812	2086.51973145
T036-B2S3BAL-PBmiRNA3_S9_qualimap	18392.9915714	20346.7653641	21201.7560637	22029.0382127	23924.3245316	25202.239618	26180.2539135	27170.1710943	27717.2761976	28251.0903382	28838.2623721	29003.6123147	28986.5287068	29143.5758851	29023.9860752	29075.314169	29316.556159	29528.0656979	29515.7564569	29589.8169423	29794.6199362	29539.772348	29404.2220885	29276.9968198	29479.4928707	28700.6660916	28621.9952519	28472.5351016	27237.3619996	26818.2106994	26771.3822618	26357.8139443	26427.9215891	26586.7201536	26527.1931831	26575.4927271	26639.5302586	26811.0289649	26859.9137352	26925.8928033	27064.299423	27045.9462998	27199.1409106	27378.574634	27468.2145466	27394.4044183	26982.8481183	26682.4524327	26477.2520449	26631.0765204	26767.8783985	26758.6208106	26504.72393	26279.3864754	26159.9813338	26178.2679855	26157.1049703	25984.3096183	25817.3512294	25707.1563474	25686.3870179	25461.3375549	25302.5050657	25259.8504396	25371.012571	25359.2031775	25220.8319966	25474.0600943	25305.8822345	25098.8517107	25046.93201	24755.1703208	25000.5029849	25019.2925575	25011.8116606	25026.5610633	25096.2355659	25056.480758	24885.9105509	24976.9916388	24955.0172819	24851.2433136	24807.8192938	24815.5467112	24463.982417	23809.1310857	23535.466837	22903.9524387	22146.958942	21177.2057747	19860.6619964	18416.7876513	17054.2237624	15498.989634	13830.4868916	12012.290564	9724.67475377	7258.13715036	4741.05139275	1673.6401949
T038-B1BALRNA-PBmiRNA_S25_qualimap	29279.7282121	32468.9626409	34332.3540358	36059.0303618	39836.2089299	42232.3136194	44247.1524677	46195.9226393	46953.9375367	47745.8531782	48842.7447173	48948.0613076	48767.7746791	49009.3601949	48662.1297043	48580.9920758	48897.395552	49128.4801647	49240.8455071	49418.5962558	49742.0084581	49415.4203456	49112.3764314	48789.7774261	48963.2054944	47166.2350565	46875.94979	46799.6994876	44876.3600073	43982.9726848	43848.7137829	42881.3175413	42797.006392	43142.9974015	42761.7340543	42765.1891128	42794.7224341	43008.1664427	42806.6586943	42877.9943598	43137.841238	42992.0594637	43334.3021823	43713.8421823	43939.6594417	43716.972272	43028.2618199	42306.6494272	41960.6594168	42347.683244	42588.1574683	42828.3511674	42790.4568695	42189.1550498	41993.6296194	41782.9336355	41514.6110956	41173.5286124	40992.2421026	40953.5984672	41064.7928652	40729.430334	40365.2082008	40215.7641661	40474.3311152	40474.4176079	40289.2055488	40523.0798933	40057.7706942	39579.0338012	39454.3812317	38842.6330331	39325.0298658	39415.7362214	39269.1047372	39112.7682531	38982.4278818	38804.9158629	38348.1325063	38349.6766746	38156.4438668	37919.0109281	37766.8462562	37891.4398665	37472.977023	36654.279667	36196.237783	35278.0046571	33964.189964	32568.5949305	30539.9861044	28122.8976282	25759.6024546	23306.2350528	20723.417809	17826.7939157	14396.8246393	10853.8965748	7260.05595585	2620.41490588
T038-B2BCGBAL-PLmiRNA_S28_qualimap	30542.3010948	35274.0064926	37605.4666824	39537.3184153	43057.6104705	45755.6280635	48082.281989	50289.9241958	51175.2966718	51944.7544774	52976.5376866	52888.6425254	52297.7952666	52423.4199409	51957.21249	51777.0882093	51985.6015772	51944.1762614	52113.1950028	52198.0277685	52447.5677966	52018.2298521	51641.3470977	51188.813226	51444.8139284	50351.9084391	50093.3523019	49885.9480766	45746.6606262	44521.1905233	44222.8149812	43207.9884225	43155.792535	43518.4238202	42866.7726834	42803.1800152	42681.1913793	42929.3947929	42775.2098159	42892.1036118	43170.7236512	42981.4548061	43238.5114817	43483.4804969	43606.8288467	43399.0812619	42650.9154366	41669.0600498	41162.3444028	41395.9340266	41578.2932508	41818.572545	41684.2828122	40930.2869936	40662.0793515	40289.0826095	39978.1678903	39770.1105857	39552.0470293	39657.3837294	39764.7748181	39442.6394234	39132.5897253	38946.7768642	38957.7167558	38840.5326707	38652.6039201	38748.0945831	38318.826682	37846.4246569	37848.4812363	37493.3953316	38756.5684524	39101.3167158	38875.4682802	38693.1783433	38596.4962574	38463.834745	37960.9834345	37771.3815371	37604.8018924	37318.1444027	36963.0065034	36878.8847364	36385.1663863	35741.6879029	35297.8075289	34353.4226229	33135.6327862	31793.8101212	29905.9293059	27647.9137033	25389.4456902	22945.8273579	20478.1898617	17814.584991	14529.4130432	11239.9921739	8060.12998948	3335.25124883
T038-B2PPDBAL-PBmiRNA_S27_qualimap	18975.7017526	21144.6772768	22334.6119068	23318.1513069	25249.8176405	26706.684509	27860.0261372	28960.3816453	29480.4326204	30030.033769	30643.6432402	30776.3572799	30729.8147001	30942.0367958	30815.7415526	30832.1108404	31024.5987676	31157.3455907	31173.9700109	31245.364336	31343.7529215	31175.5233295	31054.2611847	30911.7041683	31071.0520415	30406.9486416	30378.0535142	30259.8808292	28973.1269989	28541.806758	28522.326283	28038.0958701	28074.012171	28318.1050356	28158.1330782	28221.9998993	28300.6677523	28454.2827541	28399.563834	28496.631254	28712.2297091	28704.9018283	28880.6471413	29041.2954591	29091.1854763	28951.4024741	28520.3641373	28025.2163639	27702.0024075	27857.0909575	28016.7837058	28096.465084	27979.9069617	27705.584608	27599.4401118	27530.5938481	27448.5753933	27261.7585658	27117.9374346	27089.549402	27071.7718926	26894.7972156	26710.9136139	26643.7715546	26718.6996293	26662.6798381	26502.8515701	26700.8039001	26510.9157851	26253.4015973	26181.7190892	25859.1666008	26173.777533	26244.669987	26198.451513	26208.4951833	26200.4518978	26176.4516634	25981.5940844	25978.0284743	25912.3995445	25796.7416463	25642.4803913	25602.2342081	25291.3627598	24691.5829397	24420.2083814	23910.2679323	23156.7667223	22213.3761554	20854.0917835	19225.8035859	17637.8253839	16005.8994601	14223.6283676	12261.7930786	9956.57346227	7439.83621162	4904.32865632	1789.2981251
T038-B2SalBAL-PBmiRNA_S26_qualimap	7562.70951651	8455.67076953	8959.80606638	9393.18935259	10284.9876411	10899.8204319	11403.386249	11891.1156	12133.2742895	12377.7704866	12660.0934691	12704.0332116	12710.00357	12841.8622015	12797.3649432	12809.9804729	12891.9411177	12935.9741601	12945.2912464	13011.2154999	13081.0732636	13023.2651876	12990.369902	12941.0426031	13021.3841179	12653.2388396	12614.0061646	12556.1808685	12089.1541193	11916.1500339	11920.4370422	11728.4845147	11726.2263187	11829.0769421	11771.0072267	11791.6684647	11865.5851079	11970.9344799	11982.2967406	12048.4790811	12182.824584	12179.8389229	12236.6755583	12309.6553066	12295.0165731	12216.9097883	12023.4351838	11811.928242	11668.355524	11750.0494751	11791.4528123	11822.6314039	11761.630643	11633.8615735	11584.6600936	11579.8772184	11559.247049	11435.3005256	11379.4498134	11350.0174679	11326.4063889	11260.9008868	11220.442106	11213.6479008	11247.0249069	11241.5036862	11151.6595367	11216.0655644	11132.0773436	11029.9635711	11012.153627	10909.400743	11015.2827204	11026.7490086	11005.6300239	11017.9295052	11002.1915688	10977.2134106	10879.5681008	10872.9908298	10842.6958009	10758.458887	10664.177114	10615.9745363	10470.1341022	10212.7840571	10113.4699935	9874.77682073	9546.48036463	9135.97920991	8583.12266905	7913.13470543	7245.72790309	6595.76341648	5887.0913776	5095.49211824	4140.870963	3089.71654493	2007.06162184	719.570920901
T039-B1BALRNA-PBmiRNA_S10_qualimap	23158.9902998	25630.104672	26950.7149007	28144.0641117	30902.9250149	32660.7710178	34196.8355769	35709.9679729	36437.2406993	37165.7083605	38075.1791333	38421.7981857	38314.8112305	38330.7989868	38200.088061	38223.4830567	38519.8794972	38781.7612635	38891.7845018	38956.1406683	39250.7902908	38978.1160652	38737.8148017	38512.9321026	38694.7892917	37524.164331	37255.1379242	37109.4631429	35655.7041363	35009.754728	34875.8307991	34114.4287536	34073.9942329	34297.6573259	34004.1393738	34022.2130167	33952.8557376	34171.9298561	34154.2824267	34224.2170835	34490.8257192	34445.9954243	34638.2528141	34907.4921446	35042.4711975	34853.91709	34367.6547473	33772.1759722	33462.9248237	33716.6289785	33852.785353	33875.0355295	33610.2379909	33182.7919253	32987.3277815	32911.3219257	32779.5453932	32572.8207811	32403.339154	32276.3843531	32299.833369	32008.0453822	31697.4129694	31592.5558197	31782.9617942	31795.505916	31643.0014395	31915.5882636	31640.3258273	31331.7503067	31221.5939857	30744.2275565	30930.359567	30909.0339073	30837.641928	30799.8655835	30717.0705038	30574.439634	30249.9924882	30261.6911206	30164.4943747	29993.464823	29899.2118386	29987.1777669	29604.9216309	28900.7325237	28582.5505892	27905.7110017	26785.1635915	25634.2043243	24039.8848461	22163.6240973	20378.7567075	18467.6043094	16419.4672646	14093.2908997	11425.4693123	8620.83823943	5665.99901676	1923.96428226
T039-B2BCGBAL-PBmiRNA1_S14_qualimap	29496.3294716	33049.9589177	34619.1858989	35979.2112251	38911.8494616	40866.5284288	42472.5362041	44206.9614921	44965.6678056	45817.6011454	46726.9391862	47088.3258454	47017.9359017	47156.9687042	46796.6001336	46864.812255	47209.190384	47497.3493176	47612.5043248	47768.4155347	48073.621319	47696.8079179	47480.2594718	47363.8617713	47595.3276642	46503.3113171	46307.9042518	46235.6841033	43909.7190162	43107.5519447	42980.630416	42322.2370233	42404.3196062	42608.9951341	42251.2797544	42202.5899681	42013.1362566	42214.1176662	42189.7900785	42267.6982423	42389.1701871	42384.1079937	42602.8789153	42866.3843482	43119.6964701	43084.6453131	42613.2129788	42184.9372133	41998.3234835	42278.176753	42511.5954505	42536.5879942	42105.9262964	41637.9535047	41433.1570685	41346.7204109	41240.3476655	41066.6726227	40816.984688	40731.6602494	40684.809863	40282.8468031	39981.6738312	39817.3349932	39958.6314952	39932.9416426	39755.8603685	40052.4759201	39799.6198463	39450.3180584	39372.3981789	38953.5893879	39431.1223835	39427.2742936	39417.3765834	39396.9038615	39421.0452909	39317.4138283	38992.5469529	39068.9469971	39065.5825078	39012.4040584	38925.1444799	38850.8616053	38310.6976596	37388.1948227	36990.455123	36287.7869672	35070.0813404	33609.7520391	31544.310702	29187.3003132	26842.5347942	24336.3322377	21625.691154	18648.4987606	15212.3940987	11398.2625145	7504.99745121	2732.83523152
T039-B2BCGBAL-PLmiRNA2_S15_qualimap	12357.197278	13285.0134114	13791.257181	14230.631786	15275.4186416	16247.5930694	17103.1451917	17904.4293086	18428.7577115	18991.705808	19723.6698075	20200.7510392	20362.4119159	20677.9233885	20802.2970829	20972.2013844	21183.6803545	21352.1089821	21559.8114877	21685.258775	21914.6810744	21918.9643267	21752.4349744	21715.2445901	21871.6741291	21723.9903485	21776.335507	21677.6404139	21536.8497986	21380.4073445	21401.4184263	21138.6613308	21264.7855947	21446.752121	21475.7708878	21523.9301448	21369.1577329	21449.3407947	21476.2776067	21487.9978626	21691.3423279	21746.4282646	21872.5174271	21992.8491041	22024.3858549	21928.0553834	21729.9538044	21520.4708439	21428.478811	21512.700041	21578.1135913	21510.6452749	21348.9901478	21185.356731	21126.9453069	21217.5798521	21186.8829515	21061.783197	20992.9982631	21026.3820525	21045.4333084	20877.3627846	20692.1168426	20608.8070814	20826.4223898	20848.6743111	20743.0696395	20951.1288078	20827.5406335	20676.6810203	20679.7605903	20324.5272282	20227.4126035	20092.9322171	19949.5954637	19846.821616	19916.2928116	19914.8499069	19779.1438208	19699.8868578	19517.8066683	19310.5906465	19297.222969	19340.0499998	19034.6203897	18611.8975183	18409.4261255	17849.8987128	17174.1260184	16390.8121874	15315.1283794	14014.9485916	12749.2071673	11498.3052008	10209.2595186	8813.10364503	7016.54140974	5144.1413721	3168.21782537	967.738095802
T039-B2PPDBAL-PBmiRNA1_S12_qualimap	27133.0816153	30265.5690056	31928.4344178	33270.636425	37365.3568833	39498.2886436	41154.6627952	42983.5038757	43678.1078643	44480.9832693	45400.0958915	45694.8317619	45720.8469377	45851.8681865	45725.7217802	45829.6264285	46293.3743343	46532.0841243	46690.9816889	46779.4902373	47089.1870741	46974.6258233	46821.8238257	46704.6332336	47011.5705342	44672.9719817	44240.3102444	44019.0402505	41889.4710638	40889.4938325	40839.7944211	40164.7953272	40070.2824585	40360.1036394	40024.1781842	39941.9964077	39885.201342	40152.7509346	40106.5032469	40349.6241311	40713.2907446	40630.2445544	40817.0476122	41072.4143417	41150.2389928	40878.5741893	40253.1814752	39589.8356976	39345.9341179	39815.8466965	39995.5493	40087.1366586	39904.7553848	39242.9775644	39045.7381732	38946.955642	38801.8411437	38505.7813719	38448.9384899	38520.3853875	38655.4095658	38382.2481332	38143.5268916	38040.0638924	38182.6283224	38081.6629754	37915.8111979	38384.1665559	38128.7639943	37589.0110199	37620.431025	37165.155422	37519.113098	37567.0612823	37372.970633	37178.3723076	36914.0864861	36722.3924442	36283.0136258	36217.0773414	35974.9429254	35687.0278911	35397.6260453	35395.6297799	34823.7761737	33910.0618927	33440.1637305	32662.4391934	31489.0235868	30149.5378284	28271.1369603	26037.6783597	23908.756268	21608.1468113	19246.4208875	16523.6828396	13361.8708376	10106.1265648	6713.60730535	2418.3334354
